연번 ,업소명(상호),영업장소재지,경도,위도,위생등급,지정번호,관할기관,지정일자
2133,(주)조선호텔앤리조트 그랜드조선 부산 조선델리,부산광역시 해운대구 해운대해변로 292(그랜드 조선 부산 지상2층 중동),129.1630334,35.16006918,매우우수,HG220005730,부산광역시 해운대구,2022-07-15
2134,(주)소맥베이커리,부산광역시 해운대구 센텀남대로 35(신세계백화점센텀시티점 조리장 지하1층 우동),129.1290849,35.16881869,우수,HG220005321,부산광역시 해운대구,2022-07-06
2135,(주)소맥베이커리,부산광역시 해운대구 센텀남대로 35(신세계백화점센텀시티점 매장 지하1층 우동),129.1290849,35.16881869,우수,HG220005559,부산광역시 해운대구,2022-07-12
2141,리우,부산광역시 사하구 사하로 204(1층 괴정동),128.9934773,35.09987024,매우우수,HG230000540,부산광역시 사하구,2023-02-15
2148,보리종파티세리 장전래미안점,부산광역시 금정구 식물원로 11(1층 장전동),129.0867332,35.22387552,매우우수,HG220009484,부산광역시 금정구,2022-11-01
2149,크리스피크림 부산대점,"부산광역시 금정구 부산대학로 31(1,2층 장전동)",129.0877407,35.23104145,매우우수,HG220002191,부산광역시 금정구,2022-04-05
2157,(주)신세계푸드 베이커리 연제점,부산광역시 연제구 연수로 89(연산동),129.0813103,35.17615076,매우우수,HG220005881,부산광역시 연제구,2022-07-20
2161,프흐미에,부산광역시 연제구 월드컵대로10번길 8(1층 연산동),129.0867935,35.17570501,매우우수,HG220009796,부산광역시 연제구,2022-11-09
2172,앤티앤스 첼시기장점,부산광역시 기장군 장안읍 정관로 1133(1400동 177호 부산프리미엄아울렛),129.2349503,35.32381009,매우우수,HG210001770,부산광역시 기장군,2023-03-19
2173,이케아 베이커리,부산광역시 기장군 기장읍 동부산관광3로 17(2층),129.2102724,35.19028869,매우우수,HG230004599,부산광역시 기장군,2023-07-10
